brand,transmission,make_year,fuel_type,engine_capacity(CC),km_driven,price
Tata,Manual,2017.0,Petrol,1199.0,66846.0,4708.0
Maruti,Automatic,2018.0,Diesel,1248.0,86032.0,7875.999999999999
Hyundai,Automatic,2019.0,Petrol,1086.0,30447.0,5533.0
Tata,Automatic,2018.0,Petrol,1199.0,41120.0,5302.0
Mahindra,Manual,2019.0,Diesel,2179.0,47691.0,12397.0
Maruti,Manual,2016.0,Diesel,1248.0,115751.0,8128.999999999999
Maruti,Manual,2021.0,Petrol,1462.0,76902.0,10296.0
Hyundai,Manual,2017.0,Petrol,1591.0,84881.0,7930.999999999999
Hyundai,Automatic,2018.0,Petrol,1197.0,23664.0,6710.0
Mahindra,Manual,2021.0,Petrol,1197.0,15802.0,11242.0
Hyundai,Manual,2013.0,Petrol,1086.0,66578.0,3146.0
Datsun,Automatic,2019.0,Petrol,999.0,17543.0,3619.0
Hyundai,Manual,2020.0,Petrol,1197.0,47168.0,7194.0
Hyundai,Manual,2014.0,Petrol,1197.0,107168.0,4202.0
Maruti,Manual,2016.0,Diesel,1248.0,66434.0,7645.0
Maruti,Automatic,2021.0,Petrol,1462.0,35713.0,10340.0
Maruti,Automatic,2021.0,Petrol,1462.0,51790.0,10824.0
Maruti,Manual,2017.0,Petrol,1197.0,85337.0,5775.0
Tata,Automatic,2018.0,Petrol,1198.0,69521.0,8778.0
Mahindra,Automatic,2022.0,Petrol,1997.0,31604.0,22077.0
Hyundai,Manual,2018.0,Petrol,1197.0,31822.0,5423.0
Skoda,Automatic,2022.0,Petrol,999.0,30564.0,16533.0
Maruti,Manual,2013.0,Diesel,1248.0,73764.0,5027.0
Maruti,Manual,2022.0,Petrol,998.0,40152.0,5060.0
Nissan,Manual,2021.0,Petrol,999.0,35136.0,8051.999999999999
Honda,Automatic,2017.0,Petrol,1199.0,77402.0,6446.0
Hyundai,Manual,2020.0,Petrol,1497.0,43929.0,9933.0
Maruti,Manual,2021.0,Petrol,1197.0,20277.0,6699.0
Maruti,Manual,2017.0,Petrol,796.0,30827.0,3212.0
Nissan,Automatic,2019.0,Petrol,1198.0,58956.0,5665.0
KIA,Manual,2023.0,Petrol,1197.0,36373.0,9878.0
Hyundai,Automatic,2020.0,Petrol,1197.0,37352.0,7337.0
Tata,Automatic,2021.0,Diesel,1956.0,44726.0,21197.0
Honda,Manual,2015.0,Petrol,1497.0,72749.0,6325.0
Mahindra,Manual,2019.0,Petrol,1197.0,79535.0,7755.0
Skoda,Manual,2018.0,Petrol,1598.0,50995.0,7908.999999999999
Maruti,Automatic,2017.0,Petrol,998.0,50090.0,4444.0
Datsun,Manual,2016.0,Petrol,799.0,90601.0,2376.0
Tata,Automatic,2018.0,Petrol,1199.0,88033.0,5500.0
Hyundai,Manual,2019.0,Petrol,1086.0,53906.0,4510.0
Mahindra,Manual,2022.0,Petrol,1197.0,27299.0,12177.0
Maruti,Manual,2018.0,Petrol,1197.0,64805.0,6787.0
Skoda,Manual,2019.0,Petrol,1598.0,94695.0,9339.0
Hyundai,Manual,2017.0,Petrol,1197.0,34719.0,5522.0
Maruti,Automatic,2017.0,Petrol,1197.0,72585.0,7018.0
Honda,Manual,2017.0,Petrol,1497.0,65552.0,7810.0
Maruti,Manual,2021.0,Petrol,1197.0,52544.0,7930.999999999999
Honda,Manual,2013.0,Petrol,1198.0,99731.0,4378.0
Hyundai,Manual,2018.0,Petrol,1197.0,94673.0,5467.0
Maruti,Manual,2017.0,Petrol,796.0,99944.0,3047.0
Hyundai,Automatic,2017.0,Petrol,1197.0,31654.0,6259.0
Maruti,Manual,2017.0,Petrol,1373.0,91883.0,6985.0
Maruti,Manual,2022.0,Petrol,1197.0,19796.0,6831.0
Maruti,Automatic,2018.0,Petrol,1197.0,72465.0,6479.0
Renault,Automatic,2018.0,Petrol,999.0,56765.0,4334.0
Honda,Manual,2013.0,Petrol,1497.0,62384.0,4796.0
Hyundai,Manual,2016.0,Petrol,1197.0,74476.0,5060.0
Toyota,Manual,2021.0,Petrol,1197.0,22352.0,9020.0
Hyundai,Automatic,2018.0,Petrol,1591.0,60197.0,12694.0
Volkswagen,Manual,2020.0,Petrol,999.0,53811.0,7766.0
Maruti,Automatic,2016.0,Petrol,998.0,62667.0,4455.0
KIA,Manual,2021.0,Petrol,998.0,26837.0,10197.0
KIA,Automatic,2021.0,Petrol,1353.0,56977.0,16301.999999999998
Maruti,Manual,2018.0,Petrol,1197.0,31454.0,6556.0
Hyundai,Manual,2020.0,Petrol,1197.0,65237.0,7974.999999999999
Hyundai,Manual,2019.0,Petrol,1197.0,44130.0,6919.0
Maruti,Manual,2018.0,Petrol,1197.0,63755.0,6765.0
Renault,Manual,2023.0,Petrol,999.0,25037.0,9020.0
Honda,Manual,2020.0,Petrol,1199.0,24093.0,8316.0
Renault,Automatic,2019.0,Petrol,1498.0,11183.0,8976.0
Maruti,Manual,2016.0,Petrol,998.0,31602.0,3509.0
Maruti,Manual,2022.0,Petrol,1462.0,20719.0,9878.0
Volkswagen,Manual,2017.0,Petrol,1198.0,69020.0,5621.0
Tata,Manual,2020.0,Diesel,1956.0,38652.0,17028.0
Maruti,Manual,2023.0,Petrol,1197.0,13861.0,8855.0
Tata,Manual,2022.0,Petrol,1199.0,43093.0,8756.0
Mahindra,Automatic,2021.0,Petrol,1997.0,50721.0,15729.999999999998
KIA,Manual,2021.0,Diesel,1493.0,48799.0,13970.0
Maruti,Manual,2021.0,Petrol,1197.0,56714.0,7886.999999999999
Hyundai,Manual,2018.0,Petrol,1197.0,71503.0,7007.0
Hyundai,Manual,2012.0,Diesel,1582.0,119088.0,4257.0
Maruti,Manual,2021.0,Petrol,1462.0,25449.0,8987.0
Hyundai,Manual,2017.0,Petrol,1197.0,71416.0,5280.0
KIA,Manual,2022.0,Diesel,1493.0,37140.0,13750.0
Maruti,Manual,2017.0,Petrol,1197.0,45551.0,6182.0
Maruti,Automatic,2018.0,Petrol,998.0,18827.0,5049.0
Tata,Manual,2021.0,Petrol,1199.0,37608.0,8393.0
Maruti,Manual,2021.0,Petrol,998.0,16759.0,4928.0
Maruti,Manual,2020.0,Petrol,1197.0,75112.0,7216.0
Maruti,Manual,2022.0,Petrol,1196.0,39207.0,5434.0
Hyundai,Manual,2020.0,Petrol,1197.0,39717.0,6314.0
Hyundai,Manual,2019.0,CNG,1086.0,88987.0,5962.0
Hyundai,Manual,2020.0,Petrol,998.0,31131.0,9724.0
Renault,Manual,2021.0,Petrol,999.0,33090.0,8547.0
Maruti,Automatic,2018.0,Petrol,1197.0,90874.0,5071.0
Renault,Manual,2017.0,Petrol,799.0,51033.0,3575.0
Maruti,Manual,2021.0,Petrol,1197.0,23262.0,7722.0
Mahindra,Manual,2017.0,Diesel,1997.0,59527.0,13090.0
Tata,Automatic,2022.0,Petrol,1199.0,56295.0,12089.0
Volkswagen,Manual,2017.0,Diesel,1498.0,108064.0,6523.0
Maruti,Manual,2013.0,Petrol,796.0,49551.0,2409.0
Maruti,Manual,2021.0,Petrol,1197.0,46568.0,8040.999999999999
Maruti,Manual,2017.0,Petrol,1197.0,52488.0,5412.0
Maruti,Manual,2018.0,Diesel,1248.0,72273.0,6534.0
Maruti,Manual,2021.0,Petrol,1197.0,45586.0,7590.0
Maruti,Automatic,2021.0,Petrol,1462.0,68282.0,10626.0
Maruti,Manual,2023.0,Petrol,1462.0,12891.0,12606.0
Tata,Manual,2020.0,Petrol,1199.0,44067.0,8701.0
Maruti,Automatic,2017.0,Diesel,1248.0,77742.0,6732.0
Hyundai,Manual,2018.0,Petrol,814.0,82830.0,3168.0
KIA,Manual,2021.0,Diesel,1493.0,55645.0,15323.0
KIA,Manual,2020.0,Diesel,1493.0,71170.0,13376.0
Tata,Manual,2023.0,Petrol,1199.0,10718.0,10450.0
Hyundai,Manual,2016.0,Petrol,1197.0,34898.0,4939.0
KIA,Automatic,2019.0,Petrol,1497.0,36514.0,12881.0
Hyundai,Automatic,2020.0,Petrol,1497.0,26720.0,16158.999999999998
Hyundai,Manual,2018.0,Petrol,814.0,75822.0,3267.0
KIA,Automatic,2020.0,Petrol,1353.0,49257.0,15400.0
Tata,Manual,2022.0,Petrol,1199.0,36608.0,8514.0
Maruti,Manual,2023.0,Petrol,1197.0,35595.0,6655.0
Maruti,Manual,2019.0,Petrol,1197.0,36262.0,7293.0
Honda,Manual,2012.0,Petrol,1198.0,62569.0,2772.0
Hyundai,Manual,2015.0,Petrol,1197.0,77723.0,4851.0
Maruti,Manual,2021.0,Petrol,1197.0,62189.0,7392.0
Maruti,Manual,2017.0,Petrol,1197.0,44678.0,6160.0
MG,Automatic,2019.0,Petrol,1451.0,62238.0,14366.0
Hyundai,Automatic,2018.0,Petrol,1197.0,39066.0,6281.0
Honda,Manual,2019.0,Petrol,1199.0,60043.0,6919.0
Maruti,Manual,2014.0,Diesel,1248.0,88746.0,5401.0
Maruti,Manual,2020.0,Petrol,1462.0,51506.0,9548.0
Maruti,Automatic,2017.0,Petrol,1197.0,34204.0,6743.0
Datsun,Manual,2015.0,Petrol,1198.0,31169.0,2871.0
Tata,Automatic,2018.0,Petrol,1198.0,37150.0,8712.0
Tata,Automatic,2023.0,Petrol,1199.0,4872.0,10593.0
Maruti,Manual,2022.0,Petrol,1197.0,41003.0,7150.0
Hyundai,Manual,2023.0,Petrol,1197.0,21510.0,10384.0
Maruti,Manual,2021.0,Petrol,1462.0,45969.0,10351.0
Hyundai,Manual,2021.0,Petrol,998.0,22735.0,10021.0
Hyundai,Manual,2017.0,Petrol,814.0,32907.0,3201.0
Hyundai,Manual,2017.0,Petrol,1591.0,24452.0,8327.0
KIA,Manual,2019.0,Petrol,1497.0,63457.0,9207.0
Hyundai,Manual,2019.0,Petrol,1197.0,21458.0,7249.0
Volkswagen,Manual,2018.0,Petrol,999.0,47445.0,5786.0
Maruti,Manual,2018.0,Petrol,1197.0,40340.0,6754.0
Maruti,Automatic,2019.0,Petrol,1462.0,83454.0,8426.0
Maruti,Manual,2017.0,Petrol,1197.0,56406.0,5577.0
Hyundai,Automatic,2021.0,Petrol,998.0,56036.0,11341.0
Maruti,Manual,2018.0,Diesel,1248.0,86448.0,7084.0
Honda,Manual,2016.0,Petrol,1497.0,76286.0,7084.0
Volkswagen,Manual,2015.0,Petrol,1198.0,66024.0,4202.0
Tata,Manual,2016.0,Petrol,1199.0,33423.0,4301.0
Maruti,Manual,2013.0,CNG,998.0,64451.0,3036.0
Tata,Manual,2021.0,Petrol,1199.0,27603.0,6952.0
KIA,Manual,2020.0,Petrol,998.0,35415.0,10483.0
Tata,Manual,2019.0,Diesel,1956.0,57103.0,13607.0
Honda,Manual,2014.0,Petrol,1497.0,34473.0,5775.0
Maruti,Manual,2023.0,Petrol,1462.0,21398.0,12771.0
Maruti,Manual,2017.0,Petrol,1197.0,94021.0,5401.0
Maruti,Manual,2020.0,CNG,998.0,25298.0,5852.0
Hyundai,Manual,2021.0,Petrol,998.0,24125.0,9559.0
Renault,Automatic,2022.0,Petrol,999.0,55853.0,6941.0
Tata,Manual,2021.0,Petrol,1199.0,16202.0,8910.0
Honda,Automatic,2018.0,Petrol,1199.0,29442.0,6853.0
Honda,Manual,2018.0,Petrol,1497.0,29156.0,7106.0
Maruti,Manual,2016.0,Diesel,1248.0,72213.0,7996.999999999999
Maruti,Manual,2017.0,Petrol,1197.0,74579.0,5368.0
Honda,Manual,2017.0,Petrol,1497.0,36479.0,6974.0
Tata,Manual,2022.0,Petrol,1199.0,5448.0,8723.0
Honda,Automatic,2019.0,Diesel,1498.0,44280.0,7689.0
Hyundai,Automatic,2021.0,Petrol,1197.0,16808.0,7546.0
Maruti,Automatic,2016.0,Petrol,998.0,42692.0,4301.0
Hyundai,Manual,2019.0,Petrol,1197.0,36504.0,5687.0
Tata,Automatic,2021.0,Petrol,1199.0,13005.0,6941.0
Tata,Automatic,2022.0,Petrol,1199.0,16366.0,7546.0
Hyundai,Automatic,2019.0,Petrol,1591.0,47015.0,11088.0
Maruti,Automatic,2018.0,Petrol,1197.0,76787.0,5027.0
Maruti,Manual,2022.0,Petrol,1462.0,18859.0,12166.0
Maruti,Automatic,2021.0,Petrol,1197.0,26550.0,6732.0
Hyundai,Manual,2021.0,Petrol,998.0,15020.0,10296.0
Maruti,Manual,2015.0,CNG,998.0,52646.0,3883.0
Tata,Automatic,2020.0,Diesel,1497.0,75525.0,10296.0
Hyundai,Manual,2021.0,Petrol,998.0,16372.0,10164.0
Maruti,Manual,2017.0,Diesel,1248.0,107722.0,5731.0
Ford,Automatic,2017.0,Petrol,1499.0,46031.0,6138.0
Maruti,Automatic,2018.0,Petrol,1197.0,15600.0,7414.0
Maruti,Automatic,2022.0,Petrol,998.0,28720.0,6996.0
Volkswagen,Manual,2019.0,Petrol,999.0,34651.0,5313.0
Tata,Automatic,2021.0,Petrol,1199.0,26213.0,11165.0
Maruti,Automatic,2017.0,Petrol,1197.0,113853.0,5753.0
Maruti,Automatic,2023.0,Petrol,998.0,3883.0,7656.0
Honda,Manual,2018.0,Petrol,1199.0,59962.0,7128.0
Hyundai,Automatic,2016.0,Petrol,1591.0,83626.0,9394.0
Maruti,Automatic,2018.0,Petrol,1462.0,57363.0,8150.999999999999
Maruti,Automatic,2018.0,Petrol,1197.0,43340.0,6809.0
Maruti,Manual,2017.0,Petrol,1197.0,89378.0,4741.0
Honda,Automatic,2019.0,Petrol,1497.0,54768.0,9471.0
Volkswagen,Manual,2019.0,Petrol,999.0,40729.0,4763.0
Maruti,Manual,2016.0,Petrol,1197.0,43408.0,5555.0
Volkswagen,Manual,2014.0,Petrol,1598.0,92515.0,4136.0
Tata,Automatic,2023.0,Petrol,1199.0,9870.0,9977.0
Honda,Manual,2018.0,Petrol,1199.0,58121.0,6336.0
Tata,Manual,2018.0,Petrol,1199.0,90384.0,4268.0
Maruti,Automatic,2017.0,Petrol,1197.0,24700.0,5027.0
Volkswagen,Manual,2014.0,Petrol,1198.0,100662.0,3762.0
Maruti,Manual,2014.0,Petrol,998.0,31880.0,2266.0
Hyundai,Manual,2017.0,Diesel,1582.0,57368.0,9284.0
Volkswagen,Manual,2016.0,Petrol,1198.0,12091.0,5324.0
KIA,Manual,2020.0,Petrol,1497.0,15160.0,11484.0
Nissan,Manual,2022.0,Petrol,999.0,33160.0,7172.0
Honda,Automatic,2017.0,Petrol,1497.0,75984.0,6820.0
Maruti,Manual,2016.0,Petrol,1197.0,36116.0,4686.0
Maruti,Manual,2013.0,Petrol,1197.0,33244.0,4169.0
Renault,Manual,2021.0,Petrol,999.0,46060.0,5808.0
Maruti,Manual,2017.0,CNG,796.0,76356.0,3135.0
Volkswagen,Automatic,2021.0,Petrol,999.0,49409.0,12903.0
Hyundai,Manual,2016.0,Petrol,1591.0,45639.0,7073.0
Renault,Automatic,2018.0,Petrol,999.0,38122.0,3970.9999999999995
Maruti,Manual,2019.0,CNG,998.0,35436.0,5445.0
Honda,Manual,2018.0,Petrol,1199.0,47710.0,5896.0
Maruti,Automatic,2016.0,Petrol,1373.0,90742.0,5984.0
Renault,Manual,2020.0,Petrol,999.0,46581.0,4235.0
Hyundai,Manual,2015.0,Diesel,1396.0,77631.0,5511.0
Nissan,Automatic,2022.0,Petrol,999.0,15385.0,8437.0
Volkswagen,Automatic,2023.0,Petrol,1498.0,9765.0,18062.0
Tata,Manual,2021.0,Petrol,1199.0,52153.0,5368.0
Volkswagen,Manual,2014.0,Petrol,1198.0,96926.0,3652.0
Honda,Manual,2016.0,CNG,1497.0,63698.0,5797.0
Volkswagen,Automatic,2015.0,Petrol,1197.0,70825.0,5676.0
Hyundai,Manual,2016.0,Petrol,1591.0,71757.0,7513.0
Honda,Automatic,2017.0,Petrol,1497.0,33825.0,8239.0
Honda,Manual,2013.0,Petrol,1198.0,43799.0,3454.0
Skoda,Manual,2017.0,Petrol,1598.0,58664.0,6435.0
Volkswagen,Automatic,2015.0,Petrol,1197.0,54749.0,5918.0
Volkswagen,Automatic,2016.0,Petrol,1197.0,79397.0,5379.0
Tata,Manual,2018.0,CNG,1198.0,48402.0,6919.0
Maruti,Manual,2021.0,Petrol,1462.0,30926.0,8283.0
Renault,Automatic,2021.0,Petrol,999.0,35517.0,7238.0
Hyundai,Manual,2019.0,Petrol,1591.0,92561.0,9207.0
Maruti,Manual,2014.0,Petrol,1197.0,29973.0,4268.0
Ford,Manual,2017.0,Petrol,1499.0,27702.0,5874.0
Hyundai,Automatic,2017.0,Petrol,1591.0,22614.0,10494.0
Maruti,Automatic,2018.0,Petrol,1197.0,44613.0,6303.0
KIA,Automatic,2020.0,Diesel,1493.0,46401.0,14839.0
Hyundai,Automatic,2018.0,Diesel,1582.0,48716.0,11715.0
Hyundai,Manual,2019.0,Petrol,1086.0,56077.0,4103.0
Honda,Automatic,2016.0,Petrol,1199.0,97692.0,4389.0
Nissan,Manual,2021.0,Petrol,999.0,47127.0,7260.0
Ford,Manual,2018.0,Diesel,1498.0,75160.0,6215.0
Maruti,Manual,2017.0,Petrol,998.0,27882.0,4224.0
Maruti,Manual,2014.0,CNG,998.0,99498.0,3179.0
Mahindra,Automatic,2022.0,Petrol,1997.0,11951.0,15268.0
Tata,Manual,2018.0,Petrol,1199.0,94586.0,4345.0
Maruti,Manual,2013.0,Petrol,1373.0,41016.0,5489.0
Hyundai,Manual,2017.0,Diesel,1582.0,97787.0,9911.0
Tata,Automatic,2022.0,Diesel,1956.0,42408.0,21142.0
Hyundai,Manual,2014.0,Petrol,1197.0,100116.0,3553.0
Hyundai,Manual,2019.0,Petrol,998.0,34899.0,8987.0
Hyundai,Manual,2017.0,Petrol,1591.0,43358.0,8183.999999999999
Hyundai,Manual,2015.0,Petrol,1086.0,22249.0,3212.0
Maruti,Manual,2017.0,Petrol,1197.0,34196.0,5764.0
Maruti,Automatic,2020.0,Petrol,1462.0,29708.0,11066.0
Honda,Automatic,2021.0,Petrol,1498.0,22827.0,13618.0
Maruti,Manual,2019.0,Petrol,1197.0,11829.0,4873.0
Maruti,Manual,2014.0,Petrol,1197.0,42022.0,4257.0
Maruti,Manual,2016.0,Petrol,1373.0,99639.0,4994.0
Maruti,Manual,2017.0,Petrol,1197.0,29835.0,5775.0
Hyundai,Manual,2021.0,Petrol,998.0,49880.0,8602.0
Honda,Automatic,2014.0,Petrol,1497.0,45962.0,5236.0
Maruti,Manual,2017.0,CNG,998.0,79682.0,4345.0
Hyundai,Manual,2017.0,Petrol,1197.0,41858.0,5159.0
Hyundai,Manual,2016.0,Petrol,1591.0,53911.0,6677.0
Hyundai,Manual,2014.0,Petrol,1197.0,36391.0,4147.0
Toyota,Manual,2018.0,Petrol,1496.0,30509.0,8613.0
KIA,Automatic,2020.0,Petrol,1353.0,65672.0,14212.0
Maruti,Manual,2014.0,Diesel,1248.0,119998.0,6237.0
Tata,Manual,2022.0,Diesel,1956.0,12384.0,21032.0
Hyundai,Manual,2018.0,CNG,1197.0,32749.0,4972.0
Honda,Manual,2020.0,Petrol,1498.0,27473.0,10747.0
Honda,Manual,2018.0,Petrol,1497.0,47801.0,7777.0
Hyundai,Manual,2017.0,Diesel,1396.0,91079.0,6732.0
Maruti,Manual,2021.0,Petrol,1462.0,48740.0,11066.0
Hyundai,Manual,2015.0,Petrol,1086.0,55760.0,3102.0
Tata,Automatic,2021.0,Petrol,1199.0,39046.0,7381.0
Ford,Manual,2017.0,Diesel,1498.0,79659.0,6743.0
Hyundai,Manual,2017.0,Petrol,1197.0,53262.0,5643.0
MG,Automatic,2019.0,Petrol,1451.0,25760.0,14289.0
Volkswagen,Manual,2012.0,Petrol,1198.0,61164.0,3234.0
KIA,Automatic,2020.0,Petrol,1353.0,35115.0,15718.999999999998
Maruti,Manual,2021.0,Petrol,1462.0,16909.0,8040.999999999999
Maruti,Automatic,2017.0,Petrol,1197.0,19523.0,5225.0
Renault,Manual,2016.0,Petrol,799.0,103116.0,2849.0
Hyundai,Automatic,2021.0,Petrol,998.0,48355.0,10175.0
Skoda,Manual,2020.0,Petrol,999.0,33693.0,9977.0
Honda,Automatic,2017.0,Petrol,1497.0,32899.0,7777.0
Mahindra,Automatic,2017.0,Diesel,2179.0,36090.0,11770.0
Maruti,Automatic,2021.0,Petrol,1197.0,34224.0,6732.0
Honda,Manual,2018.0,Petrol,1497.0,93703.0,7040.0
Maruti,Manual,2015.0,Petrol,998.0,28048.0,3355.0
Honda,Manual,2014.0,Petrol,1198.0,52803.0,3894.0
Mahindra,Automatic,2017.0,Diesel,2179.0,85662.0,10945.0
Maruti,Manual,2013.0,Petrol,998.0,45304.0,2882.0
Maruti,Manual,2017.0,CNG,998.0,56359.0,4014.9999999999995
MG,Manual,2022.0,Diesel,1956.0,29414.0,18502.0
Hyundai,Automatic,2011.0,Petrol,1197.0,51696.0,2684.0
Maruti,Manual,2016.0,Petrol,1197.0,49814.0,4829.0
Jeep,Automatic,2019.0,Petrol,1368.0,37211.0,16158.999999999998
Toyota,Automatic,2017.0,Petrol,1798.0,56674.0,11132.0
Hyundai,Automatic,2019.0,Petrol,998.0,41704.0,10032.0
Hyundai,Manual,2016.0,Petrol,1197.0,46613.0,5423.0
Hyundai,Manual,2017.0,Petrol,1591.0,23252.0,7700.0
Hyundai,Manual,2015.0,Diesel,1582.0,62018.0,8393.0
Hyundai,Manual,2018.0,Petrol,1197.0,20257.0,5126.0
Skoda,Manual,2018.0,Petrol,1598.0,59417.0,7260.0
Tata,Automatic,2021.0,Diesel,1956.0,31539.0,20042.0
Honda,Automatic,2016.0,Petrol,1497.0,75181.0,6699.0
Hyundai,Automatic,2021.0,Petrol,998.0,19689.0,11044.0
Maruti,Automatic,2020.0,Petrol,1462.0,23821.0,9339.0
Hyundai,Automatic,2019.0,Petrol,998.0,113735.0,8734.0
Hyundai,Manual,2019.0,Petrol,1591.0,70490.0,9218.0
Maruti,Manual,2013.0,Diesel,1248.0,120107.0,4719.0
Maruti,Manual,2019.0,Petrol,1197.0,22343.0,5698.0
Hyundai,Automatic,2020.0,Petrol,1197.0,13350.0,7117.0
Tata,Manual,2020.0,Petrol,1199.0,11670.0,7205.0
Honda,Manual,2018.0,Petrol,1199.0,22652.0,7348.0
Hyundai,Manual,2017.0,Petrol,1591.0,39827.0,7810.0
Maruti,Manual,2013.0,CNG,998.0,75494.0,2948.0
Honda,Automatic,2021.0,Petrol,1199.0,10102.0,8943.0
Maruti,Automatic,2019.0,Petrol,998.0,21125.0,4785.0
Hyundai,Manual,2019.0,CNG,1086.0,73743.0,5005.0
Tata,Automatic,2022.0,Petrol,1199.0,18364.0,9163.0
Maruti,Automatic,2014.0,Petrol,998.0,32861.0,3729.0
Volkswagen,Automatic,2019.0,Diesel,1498.0,60683.0,7139.0
Renault,Automatic,2019.0,Petrol,1498.0,24227.0,7788.0
Maruti,Automatic,2014.0,Petrol,998.0,98502.0,3300.0
Hyundai,Manual,2012.0,Petrol,1197.0,35570.0,2475.0
Maruti,Manual,2014.0,CNG,998.0,105898.0,3201.0
Maruti,Manual,2022.0,Petrol,1197.0,20987.0,6259.0
Volkswagen,Manual,2016.0,Diesel,1498.0,75313.0,5236.0
Maruti,Manual,2014.0,CNG,998.0,81895.0,3432.0
Maruti,Automatic,2017.0,Petrol,998.0,78451.0,4047.9999999999995
Maruti,Automatic,2017.0,Petrol,998.0,33857.0,4356.0
Maruti,Manual,2017.0,Petrol,1197.0,30064.0,5533.0
Hyundai,Manual,2014.0,Petrol,1197.0,55106.0,4069.9999999999995
Honda,Manual,2017.0,Petrol,1497.0,22437.0,7788.0
Hyundai,Automatic,2016.0,Petrol,1591.0,87471.0,8910.0
Hyundai,Manual,2019.0,Petrol,1086.0,16497.0,4543.0
Maruti,Manual,2021.0,CNG,998.0,48375.0,4752.0
Honda,Automatic,2016.0,Petrol,1497.0,73098.0,7183.0
Hyundai,Manual,2016.0,Petrol,1197.0,50900.0,5577.0
Maruti,Automatic,2021.0,Petrol,1462.0,29638.0,9515.0
Tata,Automatic,2022.0,Petrol,1199.0,10206.0,8635.0
Hyundai,Automatic,2017.0,Petrol,1591.0,91126.0,9141.0
Hyundai,Manual,2014.0,Petrol,1197.0,68981.0,3959.9999999999995
Hyundai,Automatic,2018.0,Petrol,1197.0,86975.0,5258.0
Mahindra,Automatic,2022.0,Petrol,1197.0,13010.0,9284.0
Hyundai,Manual,2022.0,CNG,1197.0,21570.0,7941.999999999999
Maruti,Manual,2015.0,Petrol,998.0,55946.0,3366.0
Maruti,Automatic,2021.0,Petrol,1462.0,33769.0,9966.0
Hyundai,Manual,2017.0,Petrol,1591.0,93555.0,7359.0
Honda,Automatic,2019.0,Petrol,1498.0,39531.0,7502.0
Hyundai,Manual,2019.0,CNG,1086.0,109255.0,4950.0
Tata,Automatic,2018.0,Petrol,1198.0,33970.0,8536.0
Honda,Manual,2018.0,Diesel,1498.0,100986.0,7689.0
Maruti,Manual,2014.0,CNG,998.0,95135.0,3421.0
Ford,Manual,2019.0,Petrol,1497.0,21769.0,7974.999999999999
Hyundai,Manual,2017.0,Petrol,1591.0,75175.0,7941.999999999999
Hyundai,Automatic,2019.0,Petrol,998.0,56522.0,9537.0
Mahindra,Automatic,2021.0,Petrol,1197.0,41278.0,10483.0
Maruti,Manual,2014.0,Petrol,998.0,42307.0,3333.0
Tata,Manual,2020.0,Petrol,1199.0,23825.0,7293.0
Maruti,Automatic,2021.0,Petrol,1462.0,17099.0,9746.0
Renault,Manual,2019.0,Petrol,999.0,56210.0,7040.0
Maruti,Automatic,2020.0,Petrol,1462.0,31214.0,9273.0
Hyundai,Manual,2012.0,Petrol,1197.0,118765.0,2497.0
Honda,Manual,2017.0,Petrol,1497.0,49696.0,6413.0
Hyundai,Manual,2015.0,Petrol,1197.0,24126.0,4433.0
Maruti,Automatic,2021.0,Petrol,1197.0,16690.0,8569.0
Maruti,Manual,2014.0,CNG,1373.0,62157.0,6512.0
Maruti,Manual,2013.0,Petrol,1197.0,42338.0,3465.0
Hyundai,Manual,2016.0,Petrol,1197.0,95851.0,3564.0
Maruti,Manual,2021.0,Petrol,796.0,26866.0,3674.0
Hyundai,Manual,2015.0,Petrol,1197.0,47367.0,4180.0
Maruti,Manual,2016.0,Diesel,1248.0,96990.0,6193.0
Skoda,Automatic,2017.0,Petrol,1598.0,89856.0,6193.0
Hyundai,Manual,2015.0,Petrol,1197.0,116660.0,4664.0
Tata,Manual,2022.0,CNG,1199.0,18438.0,7700.0
Renault,Automatic,2019.0,Petrol,999.0,23547.0,4356.0
Maruti,Manual,2017.0,Diesel,1248.0,73649.0,5995.0
Maruti,Manual,2017.0,CNG,998.0,57012.0,3992.9999999999995
Tata,Manual,2018.0,Petrol,1199.0,76127.0,4290.0
Maruti,Manual,2018.0,Petrol,1462.0,18001.0,8139.999999999999
KIA,Automatic,2021.0,Petrol,1353.0,33728.0,15543.0
Hyundai,Manual,2016.0,Petrol,1197.0,52603.0,4664.0
Maruti,Manual,2022.0,Petrol,1197.0,6992.0,6710.0
Tata,Automatic,2021.0,Petrol,1199.0,8319.0,7018.0
Maruti,Manual,2017.0,Petrol,1197.0,57535.0,5148.0
Toyota,Automatic,2019.0,Petrol,1197.0,15891.0,8723.0
Honda,Automatic,2016.0,Petrol,1497.0,59119.0,6655.0
Hyundai,Manual,2016.0,Petrol,1197.0,55599.0,4136.0
Hyundai,Manual,2017.0,Petrol,1591.0,101207.0,7315.0
Honda,Automatic,2022.0,Petrol,1199.0,4980.0,9515.0
Hyundai,Automatic,2016.0,Petrol,1591.0,57500.0,8217.0
Toyota,Manual,2011.0,Petrol,1197.0,75479.0,2684.0
Hyundai,Automatic,2017.0,Petrol,1197.0,25723.0,5863.0
Tata,Automatic,2018.0,Petrol,1198.0,28234.0,7886.999999999999
Maruti,Manual,2021.0,CNG,998.0,31051.0,6171.0
